degrees,values
10795,-0.0872
10796,-0.0698
10797,-0.0523
10798,-0.0349
10799,-0.0175
10800,0.0
10801,0.0175
10802,0.0349
10803,0.0523
10804,0.0698
10805,0.0872
10806,0.1045
10807,0.1219
10808,0.1392
10809,0.1564
10810,0.1736
10811,0.1908
10812,0.2079
10813,0.225
10814,0.2419
10815,0.2588
10816,0.2756
10817,0.2924
10818,0.309
10819,0.3256
10820,0.342
10821,0.3584
10822,0.3746
10823,0.3907
10824,0.4067
10825,0.4226
10826,0.4384
10827,0.454
10828,0.4695
10829,0.4848
10830,0.5
10831,0.515
10832,0.5299
10833,0.5446
10834,0.5592
10835,0.5736
10836,0.5878
10837,0.6018
10838,0.6157
10839,0.6293
10840,0.6428
10841,0.6561
10842,0.6691
10843,0.682
10844,0.6947
10845,0.7071
10846,0.7193
10847,0.7314
10848,0.7431
10849,0.7547
10850,0.766
10851,0.7771
10852,0.788
10853,0.7986
10854,0.809
10855,0.8192
10856,0.829
10857,0.8387
10858,0.848
10859,0.8572
10860,0.866
10861,0.8746
10862,0.8829
10863,0.891
10864,0.8988
10865,0.9063
10866,0.9135
10867,0.9205
10868,0.9272
10869,0.9336
10870,0.9397
10871,0.9455
10872,0.9511
10873,0.9563
10874,0.9613
10875,0.9659
10876,0.9703
10877,0.9744
10878,0.9781
10879,0.9816
10880,0.9848
10881,0.9877
10882,0.9903
10883,0.9925
10884,0.9945
10885,0.9962
10886,0.9976
10887,0.9986
10888,0.9994
10889,0.9998
10890,1.0
10891,0.9998
10892,0.9994
10893,0.9986
10894,0.9976
10895,0.9962
10896,0.9945
10897,0.9925
10898,0.9903
10899,0.9877
10900,0.9848
10901,0.9816
10902,0.9781
10903,0.9744
10904,0.9703
10905,0.9659
10906,0.9613
10907,0.9563
10908,0.9511
10909,0.9455
10910,0.9397
10911,0.9336
10912,0.9272
10913,0.9205
10914,0.9135
10915,0.9063
10916,0.8988
10917,0.891
10918,0.8829
10919,0.8746
10920,0.866
10921,0.8572
10922,0.848
10923,0.8387
10924,0.829
10925,0.8192
10926,0.809
10927,0.7986
10928,0.788
10929,0.7771
10930,0.766
10931,0.7547
10932,0.7431
10933,0.7314
10934,0.7193
10935,0.7071
10936,0.6947
10937,0.682
10938,0.6691
10939,0.6561
10940,0.6428
10941,0.6293
10942,0.6157
10943,0.6018
10944,0.5878
10945,0.5736
10946,0.5592
10947,0.5446
10948,0.5299
10949,0.515
10950,0.5
10951,0.4848
10952,0.4695
10953,0.454
10954,0.4384
10955,0.4226
10956,0.4067
10957,0.3907
10958,0.3746
10959,0.3584
10960,0.342
10961,0.3256
10962,0.309
10963,0.2924
10964,0.2756
10965,0.2588
10966,0.2419
10967,0.225
10968,0.2079
10969,0.1908
10970,0.1736
10971,0.1564
10972,0.1392
10973,0.1219
10974,0.1045
10975,0.0872
10976,0.0698
10977,0.0523
10978,0.0349
10979,0.0175
10980,0.0
10981,-0.0175
10982,-0.0349
10983,-0.0523
10984,-0.0698
10985,-0.0872
10986,-0.1045
10987,-0.1219
10988,-0.1392
10989,-0.1564
10990,-0.1736
10991,-0.1908
10992,-0.2079
10993,-0.225
10994,-0.2419
10995,-0.2588
10996,-0.2756
10997,-0.2924
10998,-0.309
10999,-0.3256
11000,-0.342
11001,-0.3584
11002,-0.3746
11003,-0.3907
11004,-0.4067
11005,-0.4226
11006,-0.4384
11007,-0.454
11008,-0.4695
11009,-0.4848
11010,-0.5
11011,-0.515
11012,-0.5299
11013,-0.5446
11014,-0.5592
11015,-0.5736
11016,-0.5878
11017,-0.6018
11018,-0.6157
11019,-0.6293
11020,-0.6428
11021,-0.6561
11022,-0.6691
11023,-0.682
11024,-0.6947
11025,-0.7071
11026,-0.7193
11027,-0.7314
11028,-0.7431
11029,-0.7547
11030,-0.766
11031,-0.7771
11032,-0.788
11033,-0.7986
11034,-0.809
11035,-0.8192
11036,-0.829
11037,-0.8387
11038,-0.848
11039,-0.8572
11040,-0.866
11041,-0.8746
11042,-0.8829
11043,-0.891
11044,-0.8988
11045,-0.9063
11046,-0.9135
11047,-0.9205
11048,-0.9272
11049,-0.9336
11050,-0.9397
11051,-0.9455
11052,-0.9511
11053,-0.9563
11054,-0.9613
11055,-0.9659
11056,-0.9703
11057,-0.9744
11058,-0.9781
11059,-0.9816
11060,-0.9848
11061,-0.9877
11062,-0.9903
11063,-0.9925
11064,-0.9945
11065,-0.9962
11066,-0.9976
11067,-0.9986
11068,-0.9994
11069,-0.9998
11070,-1.0
11071,-0.9998
11072,-0.9994
11073,-0.9986
11074,-0.9976
11075,-0.9962
11076,-0.9945
11077,-0.9925
11078,-0.9903
11079,-0.9877
11080,-0.9848
11081,-0.9816
11082,-0.9781
11083,-0.9744
11084,-0.9703
11085,-0.9659
11086,-0.9613
11087,-0.9563
11088,-0.9511
11089,-0.9455
11090,-0.9397
11091,-0.9336
11092,-0.9272
11093,-0.9205
11094,-0.9135
11095,-0.9063
11096,-0.8988
11097,-0.891
11098,-0.8829
11099,-0.8746
11100,-0.866
11101,-0.8572
11102,-0.848
11103,-0.8387
11104,-0.829
11105,-0.8192
11106,-0.809
11107,-0.7986
11108,-0.788
11109,-0.7771
11110,-0.766
11111,-0.7547
11112,-0.7431
11113,-0.7314
11114,-0.7193
11115,-0.7071
11116,-0.6947
11117,-0.682
11118,-0.6691
11119,-0.6561
11120,-0.6428
11121,-0.6293
11122,-0.6157
11123,-0.6018
11124,-0.5878
11125,-0.5736
11126,-0.5592
11127,-0.5446
11128,-0.5299
11129,-0.515
11130,-0.5
11131,-0.4848
11132,-0.4695
11133,-0.454
11134,-0.4384
11135,-0.4226
11136,-0.4067
11137,-0.3907
11138,-0.3746
11139,-0.3584
11140,-0.342
11141,-0.3256
11142,-0.309
11143,-0.2924
11144,-0.2756
11145,-0.2588
11146,-0.2419
11147,-0.225
11148,-0.2079
11149,-0.1908
11150,-0.1736
11151,-0.1564
11152,-0.1392
11153,-0.1219
11154,-0.1045
11155,-0.0872
11156,-0.0698
11157,-0.0523
11158,-0.0349
11159,-0.0175
11160,-0.0
11161,0.0175
11162,0.0349
11163,0.0523
11164,0.0698
11165,0.0872
11166,0.1045
11167,0.1219
11168,0.1392
11169,0.1564
11170,0.1736
11171,0.1908
11172,0.2079
11173,0.225
11174,0.2419
11175,0.2588
11176,0.2756
11177,0.2924
11178,0.309
11179,0.3256
11180,0.342
11181,0.3584
11182,0.3746
11183,0.3907
11184,0.4067
11185,0.4226
11186,0.4384
11187,0.454
11188,0.4695
11189,0.4848
11190,0.5
11191,0.515
11192,0.5299
11193,0.5446
11194,0.5592
11195,0.5736
11196,0.5878
11197,0.6018
11198,0.6157
11199,0.6293
11200,0.6428
11201,0.6561
11202,0.6691
11203,0.682
11204,0.6947
11205,0.7071
11206,0.7193
11207,0.7314
11208,0.7431
11209,0.7547
11210,0.766
11211,0.7771
11212,0.788
11213,0.7986
11214,0.809
11215,0.8192
11216,0.829
11217,0.8387
11218,0.848
11219,0.8572
11220,0.866
11221,0.8746
11222,0.8829
11223,0.891
11224,0.8988
11225,0.9063
11226,0.9135
11227,0.9205
11228,0.9272
11229,0.9336
11230,0.9397
11231,0.9455
11232,0.9511
11233,0.9563
11234,0.9613
11235,0.9659
11236,0.9703
11237,0.9744
11238,0.9781
11239,0.9816
11240,0.9848
11241,0.9877
11242,0.9903
11243,0.9925
11244,0.9945
11245,0.9962
11246,0.9976
11247,0.9986
11248,0.9994
11249,0.9998
11250,1.0
11251,0.9998
11252,0.9994
11253,0.9986
11254,0.9976
11255,0.9962
11256,0.9945
11257,0.9925
11258,0.9903
11259,0.9877
11260,0.9848
11261,0.9816
11262,0.9781
11263,0.9744
11264,0.9703
11265,0.9659
11266,0.9613
11267,0.9563
11268,0.9511
11269,0.9455
11270,0.9397
11271,0.9336
11272,0.9272
11273,0.9205
11274,0.9135
11275,0.9063
11276,0.8988
11277,0.891
11278,0.8829
11279,0.8746
11280,0.866
11281,0.8572
11282,0.848
11283,0.8387
11284,0.829
11285,0.8192
11286,0.809
11287,0.7986
11288,0.788
11289,0.7771
11290,0.766
11291,0.7547
11292,0.7431
11293,0.7314
11294,0.7193
11295,0.7071
11296,0.6947
11297,0.682
11298,0.6691
11299,0.6561
11300,0.6428
11301,0.6293
11302,0.6157
11303,0.6018
11304,0.5878
11305,0.5736
11306,0.5592
11307,0.5446
11308,0.5299
11309,0.515
11310,0.5
11311,0.4848
11312,0.4695
11313,0.454
11314,0.4384
11315,0.4226
11316,0.4067
11317,0.3907
11318,0.3746
11319,0.3584
11320,0.342
11321,0.3256
11322,0.309
11323,0.2924
11324,0.2756
11325,0.2588
11326,0.2419
11327,0.225
11328,0.2079
11329,0.1908
11330,0.1736
11331,0.1564
11332,0.1392
11333,0.1219
11334,0.1045
11335,0.0872
11336,0.0698
11337,0.0523
11338,0.0349
11339,0.0175
11340,-0.0
11341,-0.0175
11342,-0.0349
11343,-0.0523
11344,-0.0698
11345,-0.0872
11346,-0.1045
11347,-0.1219
11348,-0.1392
11349,-0.1564
11350,-0.1736
11351,-0.1908
11352,-0.2079
11353,-0.225
11354,-0.2419
11355,-0.2588
11356,-0.2756
11357,-0.2924
11358,-0.309
11359,-0.3256
11360,-0.342
11361,-0.3584
11362,-0.3746
11363,-0.3907
11364,-0.4067
11365,-0.4226
11366,-0.4384
11367,-0.454
11368,-0.4695
11369,-0.4848
11370,-0.5
11371,-0.515
11372,-0.5299
11373,-0.5446
11374,-0.5592
11375,-0.5736
11376,-0.5878
11377,-0.6018
11378,-0.6157
11379,-0.6293
11380,-0.6428
11381,-0.6561
11382,-0.6691
11383,-0.682
11384,-0.6947
11385,-0.7071
11386,-0.7193
11387,-0.7314
11388,-0.7431
11389,-0.7547
11390,-0.766
11391,-0.7771
11392,-0.788
11393,-0.7986
11394,-0.809
11395,-0.8192
11396,-0.829
11397,-0.8387
11398,-0.848
11399,-0.8572
11400,-0.866
11401,-0.8746
11402,-0.8829
11403,-0.891
11404,-0.8988
11405,-0.9063
11406,-0.9135
11407,-0.9205
11408,-0.9272
11409,-0.9336
11410,-0.9397
11411,-0.9455
11412,-0.9511
11413,-0.9563
11414,-0.9613
11415,-0.9659
11416,-0.9703
11417,-0.9744
11418,-0.9781
11419,-0.9816
11420,-0.9848
11421,-0.9877
11422,-0.9903
11423,-0.9925
11424,-0.9945
11425,-0.9962
11426,-0.9976
11427,-0.9986
11428,-0.9994
11429,-0.9998
11430,-1.0
11431,-0.9998
11432,-0.9994
11433,-0.9986
11434,-0.9976
11435,-0.9962
11436,-0.9945
11437,-0.9925
11438,-0.9903
11439,-0.9877
11440,-0.9848
11441,-0.9816
11442,-0.9781
11443,-0.9744
11444,-0.9703
11445,-0.9659
11446,-0.9613
11447,-0.9563
11448,-0.9511
11449,-0.9455
11450,-0.9397
11451,-0.9336
11452,-0.9272
11453,-0.9205
11454,-0.9135
11455,-0.9063
11456,-0.8988
11457,-0.891
11458,-0.8829
11459,-0.8746
11460,-0.866
11461,-0.8572
11462,-0.848
11463,-0.8387
11464,-0.829
11465,-0.8192
11466,-0.809
11467,-0.7986
11468,-0.788
11469,-0.7771
11470,-0.766
11471,-0.7547
11472,-0.7431
11473,-0.7314
11474,-0.7193
11475,-0.7071
11476,-0.6947
11477,-0.682
11478,-0.6691
11479,-0.6561
11480,-0.6428
11481,-0.6293
11482,-0.6157
11483,-0.6018
11484,-0.5878
11485,-0.5736
11486,-0.5592
11487,-0.5446
11488,-0.5299
11489,-0.515
11490,-0.5
11491,-0.4848
11492,-0.4695
11493,-0.454
11494,-0.4384
11495,-0.4226
11496,-0.4067
11497,-0.3907
11498,-0.3746
11499,-0.3584
11500,-0.342
11501,-0.3256
11502,-0.309
11503,-0.2924
11504,-0.2756
11505,-0.2588
11506,-0.2419
11507,-0.225
11508,-0.2079
11509,-0.1908
11510,-0.1736
11511,-0.1564
11512,-0.1392
11513,-0.1219
11514,-0.1045
11515,-0.0872
11516,-0.0698
11517,-0.0523
11518,-0.0349
11519,-0.0175
11520,-0.0
11521,0.0175
11522,0.0349
11523,0.0523
11524,0.0698
11525,0.0872
11526,0.1045
11527,0.1219
11528,0.1392
11529,0.1564
11530,0.1736
11531,0.1908
11532,0.2079
11533,0.225
11534,0.2419
11535,0.2588
11536,0.2756
11537,0.2924
11538,0.309
11539,0.3256
11540,0.342
11541,0.3584
11542,0.3746
11543,0.3907
11544,0.4067
11545,0.4226
11546,0.4384
11547,0.454
11548,0.4695
11549,0.4848
11550,0.5
11551,0.515
11552,0.5299
11553,0.5446
11554,0.5592
11555,0.5736
11556,0.5878
11557,0.6018
11558,0.6157
11559,0.6293
11560,0.6428
11561,0.6561
11562,0.6691
11563,0.682
11564,0.6947
11565,0.7071
11566,0.7193
11567,0.7314
11568,0.7431
11569,0.7547
11570,0.766
11571,0.7771
11572,0.788
11573,0.7986
11574,0.809
11575,0.8192
11576,0.829
11577,0.8387
11578,0.848
11579,0.8572
11580,0.866
11581,0.8746
11582,0.8829
11583,0.891
11584,0.8988
11585,0.9063
11586,0.9135
11587,0.9205
11588,0.9272
11589,0.9336
11590,0.9397
11591,0.9455
11592,0.9511
11593,0.9563
11594,0.9613
11595,0.9659
11596,0.9703
11597,0.9744
11598,0.9781
11599,0.9816
11600,0.9848
11601,0.9877
11602,0.9903
11603,0.9925
11604,0.9945
11605,0.9962
11606,0.9976
11607,0.9986
11608,0.9994
11609,0.9998
11610,1.0
11611,0.9998
11612,0.9994
11613,0.9986
11614,0.9976
11615,0.9962
11616,0.9945
11617,0.9925
11618,0.9903
11619,0.9877
11620,0.9848
11621,0.9816
11622,0.9781
11623,0.9744
11624,0.9703
11625,0.9659
11626,0.9613
11627,0.9563
11628,0.9511
11629,0.9455
11630,0.9397
11631,0.9336
11632,0.9272
11633,0.9205
11634,0.9135
11635,0.9063
11636,0.8988
11637,0.891
11638,0.8829
11639,0.8746
11640,0.866
11641,0.8572
11642,0.848
11643,0.8387
11644,0.829
11645,0.8192
11646,0.809
11647,0.7986
11648,0.788
11649,0.7771
11650,0.766
11651,0.7547
11652,0.7431
11653,0.7314
11654,0.7193
11655,0.7071
11656,0.6947
11657,0.682
11658,0.6691
11659,0.6561
11660,0.6428
11661,0.6293
11662,0.6157
11663,0.6018
11664,0.5878
11665,0.5736
11666,0.5592
11667,0.5446
11668,0.5299
11669,0.515
11670,0.5
11671,0.4848
11672,0.4695
11673,0.454
11674,0.4384
11675,0.4226
11676,0.4067
11677,0.3907
11678,0.3746
11679,0.3584
11680,0.342
11681,0.3256
11682,0.309
11683,0.2924
11684,0.2756
11685,0.2588
11686,0.2419
11687,0.225
11688,0.2079
11689,0.1908
11690,0.1736
11691,0.1564
11692,0.1392
11693,0.1219
11694,0.1045
11695,0.0872
11696,0.0698
11697,0.0523
11698,0.0349
11699,0.0175
11700,-0.0
11701,-0.0175
11702,-0.0349
11703,-0.0523
11704,-0.0698
11705,-0.0872
11706,-0.1045
11707,-0.1219
11708,-0.1392
11709,-0.1564
11710,-0.1736
11711,-0.1908
11712,-0.2079
11713,-0.225
11714,-0.2419
11715,-0.2588
11716,-0.2756
11717,-0.2924
11718,-0.309
11719,-0.3256
11720,-0.342
11721,-0.3584
11722,-0.3746
11723,-0.3907
11724,-0.4067
11725,-0.4226
11726,-0.4384
11727,-0.454
11728,-0.4695
11729,-0.4848
11730,-0.5
11731,-0.515
11732,-0.5299
11733,-0.5446
11734,-0.5592
11735,-0.5736
11736,-0.5878
11737,-0.6018
11738,-0.6157
11739,-0.6293
11740,-0.6428
11741,-0.6561
11742,-0.6691
11743,-0.682
11744,-0.6947
11745,-0.7071
11746,-0.7193
11747,-0.7314
11748,-0.7431
11749,-0.7547
11750,-0.766
11751,-0.7771
11752,-0.788
11753,-0.7986
11754,-0.809
11755,-0.8192
11756,-0.829
11757,-0.8387
11758,-0.848
11759,-0.8572
11760,-0.866
11761,-0.8746
11762,-0.8829
11763,-0.891
11764,-0.8988
11765,-0.9063
11766,-0.9135
11767,-0.9205
11768,-0.9272
11769,-0.9336
11770,-0.9397
11771,-0.9455
11772,-0.9511
11773,-0.9563
11774,-0.9613
11775,-0.9659
11776,-0.9703
11777,-0.9744
11778,-0.9781
11779,-0.9816
11780,-0.9848
11781,-0.9877
11782,-0.9903
11783,-0.9925
11784,-0.9945
11785,-0.9962
11786,-0.9976
11787,-0.9986
11788,-0.9994
11789,-0.9998
11790,-1.0
11791,-0.9998
11792,-0.9994
11793,-0.9986
11794,-0.9976
11795,-0.9962
11796,-0.9945
11797,-0.9925
11798,-0.9903
11799,-0.9877
11800,-0.9848
11801,-0.9816
11802,-0.9781
11803,-0.9744
11804,-0.9703
11805,-0.9659
11806,-0.9613
11807,-0.9563
11808,-0.9511
11809,-0.9455
11810,-0.9397
11811,-0.9336
11812,-0.9272
11813,-0.9205
11814,-0.9135
11815,-0.9063
11816,-0.8988
11817,-0.891
11818,-0.8829
11819,-0.8746
11820,-0.866
11821,-0.8572
11822,-0.848
11823,-0.8387
11824,-0.829
11825,-0.8192
11826,-0.809
11827,-0.7986
11828,-0.788
11829,-0.7771
11830,-0.766
11831,-0.7547
11832,-0.7431
11833,-0.7314
11834,-0.7193
11835,-0.7071
11836,-0.6947
11837,-0.682
11838,-0.6691
11839,-0.6561
11840,-0.6428
11841,-0.6293
11842,-0.6157
11843,-0.6018
11844,-0.5878
11845,-0.5736
11846,-0.5592
11847,-0.5446
11848,-0.5299
11849,-0.515
11850,-0.5
11851,-0.4848
11852,-0.4695
11853,-0.454
11854,-0.4384
11855,-0.4226
11856,-0.4067
11857,-0.3907
11858,-0.3746
11859,-0.3584
11860,-0.342
11861,-0.3256
11862,-0.309
11863,-0.2924
11864,-0.2756
11865,-0.2588
11866,-0.2419
11867,-0.225
11868,-0.2079
11869,-0.1908
11870,-0.1736
11871,-0.1564
11872,-0.1392
11873,-0.1219
11874,-0.1045
11875,-0.0872
11876,-0.0698
11877,-0.0523
11878,-0.0349
11879,-0.0175
11880,-0.0
11881,0.0175
11882,0.0349
11883,0.0523
11884,0.0698
11885,0.0872
11886,0.1045
11887,0.1219
11888,0.1392
11889,0.1564
11890,0.1736
11891,0.1908
11892,0.2079
11893,0.225
11894,0.2419
11895,0.2588
11896,0.2756
11897,0.2924
11898,0.309
11899,0.3256
11900,0.342
11901,0.3584
11902,0.3746
11903,0.3907
11904,0.4067
11905,0.4226
11906,0.4384
11907,0.454
11908,0.4695
11909,0.4848
11910,0.5
11911,0.515
11912,0.5299
11913,0.5446
11914,0.5592
11915,0.5736
11916,0.5878
11917,0.6018
11918,0.6157
11919,0.6293
11920,0.6428
11921,0.6561
11922,0.6691
11923,0.682
11924,0.6947
11925,0.7071
11926,0.7193
11927,0.7314
11928,0.7431
11929,0.7547
11930,0.766
11931,0.7771
11932,0.788
11933,0.7986
11934,0.809
11935,0.8192
11936,0.829
11937,0.8387
11938,0.848
11939,0.8572
11940,0.866
11941,0.8746
11942,0.8829
11943,0.891
11944,0.8988
11945,0.9063
11946,0.9135
11947,0.9205
11948,0.9272
11949,0.9336
11950,0.9397
11951,0.9455
11952,0.9511
11953,0.9563
11954,0.9613
11955,0.9659
11956,0.9703
11957,0.9744
11958,0.9781
11959,0.9816
11960,0.9848
11961,0.9877
11962,0.9903
11963,0.9925
11964,0.9945
11965,0.9962
11966,0.9976
11967,0.9986
11968,0.9994
11969,0.9998
11970,1.0
11971,0.9998
11972,0.9994
11973,0.9986
11974,0.9976
11975,0.9962
11976,0.9945
11977,0.9925
11978,0.9903
11979,0.9877
11980,0.9848
11981,0.9816
11982,0.9781
11983,0.9744
11984,0.9703
11985,0.9659
11986,0.9613
11987,0.9563
11988,0.9511
11989,0.9455
11990,0.9397
11991,0.9336
11992,0.9272
11993,0.9205
11994,0.9135
11995,0.9063
11996,0.8988
11997,0.891
11998,0.8829
11999,0.8746
12000,0.866
12001,0.8572
12002,0.848
12003,0.8387
12004,0.829
12005,0.8192
12006,0.809
12007,0.7986
12008,0.788
12009,0.7771
12010,0.766
12011,0.7547
12012,0.7431
12013,0.7314
12014,0.7193
12015,0.7071
12016,0.6947
12017,0.682
12018,0.6691
12019,0.6561
12020,0.6428
12021,0.6293
12022,0.6157
12023,0.6018
12024,0.5878
12025,0.5736
12026,0.5592
12027,0.5446
12028,0.5299
12029,0.515
12030,0.5
12031,0.4848
12032,0.4695
12033,0.454
12034,0.4384
12035,0.4226
12036,0.4067
12037,0.3907
12038,0.3746
12039,0.3584
12040,0.342
12041,0.3256
12042,0.309
12043,0.2924
12044,0.2756
12045,0.2588
12046,0.2419
12047,0.225
12048,0.2079
12049,0.1908
12050,0.1736
12051,0.1564
12052,0.1392
12053,0.1219
12054,0.1045
12055,0.0872
12056,0.0698
12057,0.0523
12058,0.0349
12059,0.0175
12060,0.0
12061,-0.0175
12062,-0.0349
12063,-0.0523
12064,-0.0698
12065,-0.0872
12066,-0.1045
12067,-0.1219
12068,-0.1392
12069,-0.1564
12070,-0.1736
12071,-0.1908
12072,-0.2079
12073,-0.225
12074,-0.2419
12075,-0.2588
12076,-0.2756
12077,-0.2924
12078,-0.309
12079,-0.3256
12080,-0.342
12081,-0.3584
12082,-0.3746
12083,-0.3907
12084,-0.4067
12085,-0.4226
12086,-0.4384
12087,-0.454
12088,-0.4695
12089,-0.4848
12090,-0.5
12091,-0.515
12092,-0.5299
12093,-0.5446
12094,-0.5592
12095,-0.5736
12096,-0.5878
12097,-0.6018
12098,-0.6157
12099,-0.6293
12100,-0.6428
12101,-0.6561
12102,-0.6691
12103,-0.682
12104,-0.6947
12105,-0.7071
12106,-0.7193
12107,-0.7314
12108,-0.7431
12109,-0.7547
12110,-0.766
12111,-0.7771
12112,-0.788
12113,-0.7986
12114,-0.809
12115,-0.8192
12116,-0.829
12117,-0.8387
12118,-0.848
12119,-0.8572
12120,-0.866
12121,-0.8746
12122,-0.8829
12123,-0.891
12124,-0.8988
12125,-0.9063
12126,-0.9135
12127,-0.9205
12128,-0.9272
12129,-0.9336
12130,-0.9397
12131,-0.9455
12132,-0.9511
12133,-0.9563
12134,-0.9613
12135,-0.9659
12136,-0.9703
12137,-0.9744
12138,-0.9781
12139,-0.9816
12140,-0.9848
12141,-0.9877
12142,-0.9903
12143,-0.9925
12144,-0.9945
12145,-0.9962
12146,-0.9976
12147,-0.9986
12148,-0.9994
12149,-0.9998
12150,-1.0
12151,-0.9998
12152,-0.9994
12153,-0.9986
12154,-0.9976
12155,-0.9962
12156,-0.9945
12157,-0.9925
12158,-0.9903
12159,-0.9877
12160,-0.9848
12161,-0.9816
12162,-0.9781
12163,-0.9744
12164,-0.9703
12165,-0.9659
12166,-0.9613
12167,-0.9563
12168,-0.9511
12169,-0.9455
12170,-0.9397
12171,-0.9336
12172,-0.9272
12173,-0.9205
12174,-0.9135
12175,-0.9063
12176,-0.8988
12177,-0.891
12178,-0.8829
12179,-0.8746
12180,-0.866
12181,-0.8572
12182,-0.848
12183,-0.8387
12184,-0.829
12185,-0.8192
12186,-0.809
12187,-0.7986
12188,-0.788
12189,-0.7771
12190,-0.766
12191,-0.7547
12192,-0.7431
12193,-0.7314
12194,-0.7193
12195,-0.7071
12196,-0.6947
12197,-0.682
12198,-0.6691
12199,-0.6561
12200,-0.6428
12201,-0.6293
12202,-0.6157
12203,-0.6018
12204,-0.5878
12205,-0.5736
12206,-0.5592
12207,-0.5446
12208,-0.5299
12209,-0.515
12210,-0.5
12211,-0.4848
12212,-0.4695
12213,-0.454
12214,-0.4384
12215,-0.4226
12216,-0.4067
12217,-0.3907
12218,-0.3746
12219,-0.3584
12220,-0.342
12221,-0.3256
12222,-0.309
12223,-0.2924
12224,-0.2756
12225,-0.2588
12226,-0.2419
12227,-0.225
12228,-0.2079
12229,-0.1908
12230,-0.1736
12231,-0.1564
12232,-0.1392
12233,-0.1219
12234,-0.1045
12235,-0.0872
12236,-0.0698
12237,-0.0523
12238,-0.0349
12239,-0.0175
12240,0.0
12241,0.0175
12242,0.0349
12243,0.0523
12244,0.0698
12245,0.0872
12246,0.1045
12247,0.1219
12248,0.1392
12249,0.1564
12250,0.1736
12251,0.1908
12252,0.2079
12253,0.225
12254,0.2419
12255,0.2588
12256,0.2756
12257,0.2924
12258,0.309
12259,0.3256
12260,0.342
12261,0.3584
12262,0.3746
12263,0.3907
12264,0.4067
12265,0.4226
12266,0.4384
12267,0.454
12268,0.4695
12269,0.4848
12270,0.5
12271,0.515
12272,0.5299
12273,0.5446
12274,0.5592
12275,0.5736
12276,0.5878
12277,0.6018
12278,0.6157
12279,0.6293
12280,0.6428
12281,0.6561
12282,0.6691
12283,0.682
12284,0.6947
12285,0.7071
12286,0.7193
12287,0.7314
12288,0.7431
12289,0.7547
12290,0.766
12291,0.7771
12292,0.788
12293,0.7986
12294,0.809
12295,0.8192
12296,0.829
12297,0.8387
12298,0.848
12299,0.8572
12300,0.866
12301,0.8746
12302,0.8829
12303,0.891
12304,0.8988
12305,0.9063
12306,0.9135
12307,0.9205
12308,0.9272
12309,0.9336
12310,0.9397
12311,0.9455
12312,0.9511
12313,0.9563
12314,0.9613
12315,0.9659
12316,0.9703
12317,0.9744
12318,0.9781
12319,0.9816
12320,0.9848
12321,0.9877
12322,0.9903
12323,0.9925
12324,0.9945
12325,0.9962
12326,0.9976
12327,0.9986
12328,0.9994
12329,0.9998
12330,1.0
12331,0.9998
12332,0.9994
12333,0.9986
