degrees,values
64708,-0.9994
64709,-0.9998
64710,-1.0
64711,-0.9998
64712,-0.9994
64713,-0.9986
64714,-0.9976
64715,-0.9962
64716,-0.9945
64717,-0.9925
64718,-0.9903
64719,-0.9877
64720,-0.9848
64721,-0.9816
64722,-0.9781
64723,-0.9744
64724,-0.9703
64725,-0.9659
64726,-0.9613
64727,-0.9563
64728,-0.9511
64729,-0.9455
64730,-0.9397
64731,-0.9336
64732,-0.9272
64733,-0.9205
64734,-0.9135
64735,-0.9063
64736,-0.8988
64737,-0.891
64738,-0.8829
64739,-0.8746
64740,-0.866
64741,-0.8572
64742,-0.848
64743,-0.8387
64744,-0.829
64745,-0.8192
64746,-0.809
64747,-0.7986
64748,-0.788
64749,-0.7771
64750,-0.766
64751,-0.7547
64752,-0.7431
64753,-0.7314
64754,-0.7193
64755,-0.7071
64756,-0.6947
64757,-0.682
64758,-0.6691
64759,-0.6561
64760,-0.6428
64761,-0.6293
64762,-0.6157
64763,-0.6018
64764,-0.5878
64765,-0.5736
64766,-0.5592
64767,-0.5446
64768,-0.5299
64769,-0.515
64770,-0.5
64771,-0.4848
64772,-0.4695
64773,-0.454
64774,-0.4384
64775,-0.4226
64776,-0.4067
64777,-0.3907
64778,-0.3746
64779,-0.3584
64780,-0.342
64781,-0.3256
64782,-0.309
64783,-0.2924
64784,-0.2756
64785,-0.2588
64786,-0.2419
64787,-0.225
64788,-0.2079
64789,-0.1908
64790,-0.1736
64791,-0.1564
64792,-0.1392
64793,-0.1219
64794,-0.1045
64795,-0.0872
64796,-0.0698
64797,-0.0523
64798,-0.0349
64799,-0.0175
64800,-0.0
64801,0.0175
64802,0.0349
64803,0.0523
64804,0.0698
64805,0.0872
64806,0.1045
64807,0.1219
64808,0.1392
64809,0.1564
64810,0.1736
64811,0.1908
64812,0.2079
64813,0.225
64814,0.2419
64815,0.2588
64816,0.2756
64817,0.2924
64818,0.309
64819,0.3256
64820,0.342
64821,0.3584
64822,0.3746
64823,0.3907
64824,0.4067
64825,0.4226
64826,0.4384
64827,0.454
64828,0.4695
64829,0.4848
64830,0.5
64831,0.515
64832,0.5299
64833,0.5446
64834,0.5592
64835,0.5736
64836,0.5878
64837,0.6018
64838,0.6157
64839,0.6293
64840,0.6428
64841,0.6561
64842,0.6691
64843,0.682
64844,0.6947
64845,0.7071
64846,0.7193
64847,0.7314
64848,0.7431
64849,0.7547
64850,0.766
64851,0.7771
64852,0.788
64853,0.7986
64854,0.809
64855,0.8192
64856,0.829
64857,0.8387
64858,0.848
64859,0.8572
64860,0.866
64861,0.8746
64862,0.8829
64863,0.891
64864,0.8988
64865,0.9063
64866,0.9135
64867,0.9205
64868,0.9272
64869,0.9336
64870,0.9397
64871,0.9455
64872,0.9511
64873,0.9563
64874,0.9613
64875,0.9659
64876,0.9703
64877,0.9744
64878,0.9781
64879,0.9816
64880,0.9848
64881,0.9877
64882,0.9903
64883,0.9925
64884,0.9945
64885,0.9962
64886,0.9976
64887,0.9986
64888,0.9994
64889,0.9998
64890,1.0
64891,0.9998
64892,0.9994
64893,0.9986
64894,0.9976
64895,0.9962
64896,0.9945
64897,0.9925
64898,0.9903
64899,0.9877
64900,0.9848
64901,0.9816
64902,0.9781
64903,0.9744
64904,0.9703
64905,0.9659
64906,0.9613
64907,0.9563
64908,0.9511
64909,0.9455
64910,0.9397
64911,0.9336
64912,0.9272
64913,0.9205
64914,0.9135
64915,0.9063
64916,0.8988
64917,0.891
64918,0.8829
64919,0.8746
64920,0.866
64921,0.8572
64922,0.848
64923,0.8387
64924,0.829
64925,0.8192
64926,0.809
64927,0.7986
64928,0.788
64929,0.7771
64930,0.766
64931,0.7547
64932,0.7431
64933,0.7314
64934,0.7193
64935,0.7071
64936,0.6947
64937,0.682
64938,0.6691
64939,0.6561
64940,0.6428
64941,0.6293
64942,0.6157
64943,0.6018
64944,0.5878
64945,0.5736
64946,0.5592
64947,0.5446
64948,0.5299
64949,0.515
64950,0.5
64951,0.4848
64952,0.4695
64953,0.454
64954,0.4384
64955,0.4226
64956,0.4067
64957,0.3907
64958,0.3746
64959,0.3584
64960,0.342
64961,0.3256
64962,0.309
64963,0.2924
64964,0.2756
64965,0.2588
64966,0.2419
64967,0.225
64968,0.2079
64969,0.1908
64970,0.1736
64971,0.1564
64972,0.1392
64973,0.1219
64974,0.1045
64975,0.0872
64976,0.0698
64977,0.0523
64978,0.0349
64979,0.0175
64980,-0.0
64981,-0.0175
64982,-0.0349
64983,-0.0523
64984,-0.0698
64985,-0.0872
64986,-0.1045
64987,-0.1219
64988,-0.1392
64989,-0.1564
64990,-0.1736
64991,-0.1908
64992,-0.2079
64993,-0.225
64994,-0.2419
64995,-0.2588
64996,-0.2756
64997,-0.2924
64998,-0.309
64999,-0.3256
65000,-0.342
65001,-0.3584
65002,-0.3746
65003,-0.3907
65004,-0.4067
65005,-0.4226
65006,-0.4384
65007,-0.454
65008,-0.4695
65009,-0.4848
65010,-0.5
65011,-0.515
65012,-0.5299
65013,-0.5446
65014,-0.5592
65015,-0.5736
65016,-0.5878
65017,-0.6018
65018,-0.6157
65019,-0.6293
65020,-0.6428
65021,-0.6561
65022,-0.6691
65023,-0.682
65024,-0.6947
65025,-0.7071
65026,-0.7193
65027,-0.7314
65028,-0.7431
65029,-0.7547
65030,-0.766
65031,-0.7771
65032,-0.788
65033,-0.7986
65034,-0.809
65035,-0.8192
65036,-0.829
65037,-0.8387
65038,-0.848
65039,-0.8572
65040,-0.866
65041,-0.8746
65042,-0.8829
65043,-0.891
65044,-0.8988
65045,-0.9063
65046,-0.9135
65047,-0.9205
65048,-0.9272
65049,-0.9336
65050,-0.9397
65051,-0.9455
65052,-0.9511
65053,-0.9563
65054,-0.9613
65055,-0.9659
65056,-0.9703
65057,-0.9744
65058,-0.9781
65059,-0.9816
65060,-0.9848
65061,-0.9877
65062,-0.9903
65063,-0.9925
65064,-0.9945
65065,-0.9962
65066,-0.9976
65067,-0.9986
65068,-0.9994
65069,-0.9998
65070,-1.0
65071,-0.9998
65072,-0.9994
65073,-0.9986
65074,-0.9976
65075,-0.9962
65076,-0.9945
65077,-0.9925
65078,-0.9903
65079,-0.9877
65080,-0.9848
65081,-0.9816
65082,-0.9781
65083,-0.9744
65084,-0.9703
65085,-0.9659
65086,-0.9613
65087,-0.9563
65088,-0.9511
65089,-0.9455
65090,-0.9397
65091,-0.9336
65092,-0.9272
65093,-0.9205
65094,-0.9135
65095,-0.9063
65096,-0.8988
65097,-0.891
65098,-0.8829
65099,-0.8746
65100,-0.866
65101,-0.8572
65102,-0.848
65103,-0.8387
65104,-0.829
65105,-0.8192
65106,-0.809
65107,-0.7986
65108,-0.788
65109,-0.7771
65110,-0.766
65111,-0.7547
65112,-0.7431
65113,-0.7314
65114,-0.7193
65115,-0.7071
65116,-0.6947
65117,-0.682
65118,-0.6691
65119,-0.6561
65120,-0.6428
65121,-0.6293
65122,-0.6157
65123,-0.6018
65124,-0.5878
65125,-0.5736
65126,-0.5592
65127,-0.5446
65128,-0.5299
65129,-0.515
65130,-0.5
65131,-0.4848
65132,-0.4695
65133,-0.454
65134,-0.4384
65135,-0.4226
65136,-0.4067
65137,-0.3907
65138,-0.3746
65139,-0.3584
65140,-0.342
65141,-0.3256
65142,-0.309
65143,-0.2924
65144,-0.2756
65145,-0.2588
65146,-0.2419
65147,-0.225
65148,-0.2079
65149,-0.1908
65150,-0.1736
65151,-0.1564
65152,-0.1392
65153,-0.1219
65154,-0.1045
65155,-0.0872
65156,-0.0698
65157,-0.0523
65158,-0.0349
65159,-0.0175
65160,-0.0
65161,0.0175
65162,0.0349
65163,0.0523
65164,0.0698
65165,0.0872
65166,0.1045
65167,0.1219
65168,0.1392
65169,0.1564
65170,0.1736
65171,0.1908
65172,0.2079
65173,0.225
65174,0.2419
65175,0.2588
65176,0.2756
65177,0.2924
65178,0.309
65179,0.3256
65180,0.342
65181,0.3584
65182,0.3746
65183,0.3907
65184,0.4067
65185,0.4226
65186,0.4384
65187,0.454
65188,0.4695
65189,0.4848
65190,0.5
65191,0.515
65192,0.5299
65193,0.5446
65194,0.5592
65195,0.5736
65196,0.5878
65197,0.6018
65198,0.6157
65199,0.6293
65200,0.6428
65201,0.6561
65202,0.6691
65203,0.682
65204,0.6947
65205,0.7071
65206,0.7193
65207,0.7314
65208,0.7431
65209,0.7547
65210,0.766
65211,0.7771
65212,0.788
65213,0.7986
65214,0.809
65215,0.8192
65216,0.829
65217,0.8387
65218,0.848
65219,0.8572
65220,0.866
65221,0.8746
65222,0.8829
65223,0.891
65224,0.8988
65225,0.9063
65226,0.9135
65227,0.9205
65228,0.9272
65229,0.9336
65230,0.9397
65231,0.9455
65232,0.9511
65233,0.9563
65234,0.9613
65235,0.9659
65236,0.9703
65237,0.9744
65238,0.9781
65239,0.9816
65240,0.9848
65241,0.9877
65242,0.9903
65243,0.9925
65244,0.9945
65245,0.9962
65246,0.9976
65247,0.9986
65248,0.9994
65249,0.9998
65250,1.0
65251,0.9998
65252,0.9994
65253,0.9986
65254,0.9976
65255,0.9962
65256,0.9945
65257,0.9925
65258,0.9903
65259,0.9877
65260,0.9848
65261,0.9816
65262,0.9781
65263,0.9744
65264,0.9703
65265,0.9659
65266,0.9613
65267,0.9563
65268,0.9511
65269,0.9455
65270,0.9397
65271,0.9336
65272,0.9272
65273,0.9205
65274,0.9135
65275,0.9063
65276,0.8988
65277,0.891
65278,0.8829
65279,0.8746
65280,0.866
65281,0.8572
65282,0.848
65283,0.8387
65284,0.829
65285,0.8192
65286,0.809
65287,0.7986
65288,0.788
65289,0.7771
65290,0.766
65291,0.7547
65292,0.7431
65293,0.7314
65294,0.7193
65295,0.7071
65296,0.6947
65297,0.682
65298,0.6691
65299,0.6561
65300,0.6428
65301,0.6293
65302,0.6157
65303,0.6018
65304,0.5878
65305,0.5736
65306,0.5592
65307,0.5446
65308,0.5299
65309,0.515
65310,0.5
65311,0.4848
65312,0.4695
65313,0.454
65314,0.4384
65315,0.4226
65316,0.4067
65317,0.3907
65318,0.3746
65319,0.3584
65320,0.342
65321,0.3256
65322,0.309
65323,0.2924
65324,0.2756
65325,0.2588
65326,0.2419
65327,0.225
65328,0.2079
65329,0.1908
65330,0.1736
65331,0.1564
65332,0.1392
65333,0.1219
65334,0.1045
65335,0.0872
65336,0.0698
65337,0.0523
65338,0.0349
65339,0.0175
65340,-0.0
65341,-0.0175
65342,-0.0349
65343,-0.0523
65344,-0.0698
65345,-0.0872
65346,-0.1045
65347,-0.1219
65348,-0.1392
65349,-0.1564
65350,-0.1736
65351,-0.1908
65352,-0.2079
65353,-0.225
65354,-0.2419
65355,-0.2588
65356,-0.2756
65357,-0.2924
65358,-0.309
65359,-0.3256
65360,-0.342
65361,-0.3584
65362,-0.3746
65363,-0.3907
65364,-0.4067
65365,-0.4226
65366,-0.4384
65367,-0.454
65368,-0.4695
65369,-0.4848
65370,-0.5
65371,-0.515
65372,-0.5299
65373,-0.5446
65374,-0.5592
65375,-0.5736
65376,-0.5878
65377,-0.6018
65378,-0.6157
65379,-0.6293
65380,-0.6428
65381,-0.6561
65382,-0.6691
65383,-0.682
65384,-0.6947
65385,-0.7071
65386,-0.7193
65387,-0.7314
65388,-0.7431
65389,-0.7547
65390,-0.766
65391,-0.7771
65392,-0.788
65393,-0.7986
65394,-0.809
65395,-0.8192
65396,-0.829
65397,-0.8387
65398,-0.848
65399,-0.8572
65400,-0.866
65401,-0.8746
65402,-0.8829
65403,-0.891
65404,-0.8988
65405,-0.9063
65406,-0.9135
65407,-0.9205
65408,-0.9272
65409,-0.9336
65410,-0.9397
65411,-0.9455
65412,-0.9511
65413,-0.9563
65414,-0.9613
65415,-0.9659
65416,-0.9703
65417,-0.9744
65418,-0.9781
65419,-0.9816
65420,-0.9848
65421,-0.9877
65422,-0.9903
65423,-0.9925
65424,-0.9945
65425,-0.9962
65426,-0.9976
65427,-0.9986
65428,-0.9994
65429,-0.9998
65430,-1.0
65431,-0.9998
65432,-0.9994
65433,-0.9986
65434,-0.9976
65435,-0.9962
65436,-0.9945
65437,-0.9925
65438,-0.9903
65439,-0.9877
65440,-0.9848
65441,-0.9816
65442,-0.9781
65443,-0.9744
65444,-0.9703
65445,-0.9659
65446,-0.9613
65447,-0.9563
65448,-0.9511
65449,-0.9455
65450,-0.9397
65451,-0.9336
65452,-0.9272
65453,-0.9205
65454,-0.9135
65455,-0.9063
65456,-0.8988
65457,-0.891
65458,-0.8829
65459,-0.8746
65460,-0.866
65461,-0.8572
65462,-0.848
65463,-0.8387
65464,-0.829
65465,-0.8192
65466,-0.809
65467,-0.7986
65468,-0.788
65469,-0.7771
65470,-0.766
65471,-0.7547
65472,-0.7431
65473,-0.7314
65474,-0.7193
65475,-0.7071
65476,-0.6947
65477,-0.682
65478,-0.6691
65479,-0.6561
65480,-0.6428
65481,-0.6293
65482,-0.6157
65483,-0.6018
65484,-0.5878
65485,-0.5736
65486,-0.5592
65487,-0.5446
65488,-0.5299
65489,-0.515
65490,-0.5
65491,-0.4848
65492,-0.4695
65493,-0.454
65494,-0.4384
65495,-0.4226
65496,-0.4067
65497,-0.3907
65498,-0.3746
65499,-0.3584
65500,-0.342
65501,-0.3256
65502,-0.309
65503,-0.2924
65504,-0.2756
65505,-0.2588
65506,-0.2419
65507,-0.225
65508,-0.2079
65509,-0.1908
65510,-0.1736
65511,-0.1564
65512,-0.1392
65513,-0.1219
65514,-0.1045
65515,-0.0872
65516,-0.0698
65517,-0.0523
65518,-0.0349
65519,-0.0175
65520,-0.0
65521,0.0175
65522,0.0349
65523,0.0523
65524,0.0698
65525,0.0872
65526,0.1045
65527,0.1219
65528,0.1392
65529,0.1564
65530,0.1736
65531,0.1908
65532,0.2079
65533,0.225
65534,0.2419
65535,0.2588
65536,0.2756
65537,0.2924
65538,0.309
65539,0.3256
65540,0.342
65541,0.3584
65542,0.3746
65543,0.3907
65544,0.4067
65545,0.4226
65546,0.4384
65547,0.454
65548,0.4695
65549,0.4848
65550,0.5
65551,0.515
65552,0.5299
65553,0.5446
65554,0.5592
65555,0.5736
65556,0.5878
65557,0.6018
65558,0.6157
65559,0.6293
65560,0.6428
65561,0.6561
65562,0.6691
65563,0.682
65564,0.6947
65565,0.7071
65566,0.7193
65567,0.7314
65568,0.7431
65569,0.7547
65570,0.766
65571,0.7771
65572,0.788
65573,0.7986
65574,0.809
65575,0.8192
65576,0.829
65577,0.8387
65578,0.848
65579,0.8572
65580,0.866
65581,0.8746
65582,0.8829
65583,0.891
65584,0.8988
65585,0.9063
65586,0.9135
65587,0.9205
65588,0.9272
65589,0.9336
65590,0.9397
65591,0.9455
65592,0.9511
65593,0.9563
65594,0.9613
65595,0.9659
65596,0.9703
65597,0.9744
65598,0.9781
65599,0.9816
65600,0.9848
65601,0.9877
65602,0.9903
65603,0.9925
65604,0.9945
65605,0.9962
65606,0.9976
65607,0.9986
65608,0.9994
65609,0.9998
65610,1.0
65611,0.9998
65612,0.9994
65613,0.9986
65614,0.9976
65615,0.9962
65616,0.9945
65617,0.9925
65618,0.9903
65619,0.9877
65620,0.9848
65621,0.9816
65622,0.9781
65623,0.9744
65624,0.9703
65625,0.9659
65626,0.9613
65627,0.9563
65628,0.9511
65629,0.9455
65630,0.9397
65631,0.9336
65632,0.9272
65633,0.9205
65634,0.9135
65635,0.9063
65636,0.8988
65637,0.891
65638,0.8829
65639,0.8746
65640,0.866
65641,0.8572
65642,0.848
65643,0.8387
65644,0.829
65645,0.8192
65646,0.809
65647,0.7986
65648,0.788
65649,0.7771
65650,0.766
65651,0.7547
65652,0.7431
65653,0.7314
65654,0.7193
65655,0.7071
65656,0.6947
65657,0.682
65658,0.6691
65659,0.6561
65660,0.6428
65661,0.6293
65662,0.6157
65663,0.6018
65664,0.5878
65665,0.5736
65666,0.5592
65667,0.5446
65668,0.5299
65669,0.515
65670,0.5
65671,0.4848
65672,0.4695
65673,0.454
65674,0.4384
65675,0.4226
65676,0.4067
65677,0.3907
65678,0.3746
65679,0.3584
65680,0.342
65681,0.3256
65682,0.309
65683,0.2924
65684,0.2756
65685,0.2588
65686,0.2419
65687,0.225
65688,0.2079
65689,0.1908
65690,0.1736
65691,0.1564
65692,0.1392
65693,0.1219
65694,0.1045
65695,0.0872
65696,0.0698
65697,0.0523
65698,0.0349
65699,0.0175
65700,-0.0
65701,-0.0175
65702,-0.0349
65703,-0.0523
65704,-0.0698
65705,-0.0872
65706,-0.1045
65707,-0.1219
65708,-0.1392
65709,-0.1564
65710,-0.1736
65711,-0.1908
65712,-0.2079
65713,-0.225
65714,-0.2419
65715,-0.2588
65716,-0.2756
65717,-0.2924
65718,-0.309
65719,-0.3256
65720,-0.342
65721,-0.3584
65722,-0.3746
65723,-0.3907
65724,-0.4067
65725,-0.4226
65726,-0.4384
65727,-0.454
65728,-0.4695
65729,-0.4848
65730,-0.5
65731,-0.515
65732,-0.5299
65733,-0.5446
65734,-0.5592
65735,-0.5736
65736,-0.5878
65737,-0.6018
65738,-0.6157
65739,-0.6293
65740,-0.6428
65741,-0.6561
65742,-0.6691
65743,-0.682
65744,-0.6947
65745,-0.7071
65746,-0.7193
65747,-0.7314
65748,-0.7431
65749,-0.7547
65750,-0.766
65751,-0.7771
65752,-0.788
65753,-0.7986
65754,-0.809
65755,-0.8192
65756,-0.829
65757,-0.8387
65758,-0.848
65759,-0.8572
65760,-0.866
65761,-0.8746
65762,-0.8829
65763,-0.891
65764,-0.8988
65765,-0.9063
65766,-0.9135
65767,-0.9205
65768,-0.9272
65769,-0.9336
65770,-0.9397
65771,-0.9455
65772,-0.9511
65773,-0.9563
65774,-0.9613
65775,-0.9659
65776,-0.9703
65777,-0.9744
65778,-0.9781
65779,-0.9816
65780,-0.9848
65781,-0.9877
65782,-0.9903
65783,-0.9925
65784,-0.9945
65785,-0.9962
65786,-0.9976
65787,-0.9986
65788,-0.9994
65789,-0.9998
65790,-1.0
65791,-0.9998
65792,-0.9994
65793,-0.9986
65794,-0.9976
65795,-0.9962
65796,-0.9945
65797,-0.9925
65798,-0.9903
65799,-0.9877
65800,-0.9848
65801,-0.9816
65802,-0.9781
65803,-0.9744
65804,-0.9703
65805,-0.9659
65806,-0.9613
65807,-0.9563
65808,-0.9511
65809,-0.9455
65810,-0.9397
65811,-0.9336
65812,-0.9272
65813,-0.9205
65814,-0.9135
65815,-0.9063
65816,-0.8988
65817,-0.891
65818,-0.8829
65819,-0.8746
65820,-0.866
65821,-0.8572
65822,-0.848
65823,-0.8387
65824,-0.829
65825,-0.8192
65826,-0.809
65827,-0.7986
65828,-0.788
65829,-0.7771
65830,-0.766
65831,-0.7547
65832,-0.7431
65833,-0.7314
65834,-0.7193
65835,-0.7071
65836,-0.6947
65837,-0.682
65838,-0.6691
65839,-0.6561
65840,-0.6428
65841,-0.6293
65842,-0.6157
65843,-0.6018
65844,-0.5878
65845,-0.5736
65846,-0.5592
65847,-0.5446
65848,-0.5299
65849,-0.515
65850,-0.5
65851,-0.4848
65852,-0.4695
65853,-0.454
65854,-0.4384
65855,-0.4226
65856,-0.4067
65857,-0.3907
65858,-0.3746
65859,-0.3584
65860,-0.342
65861,-0.3256
65862,-0.309
65863,-0.2924
65864,-0.2756
65865,-0.2588
65866,-0.2419
65867,-0.225
65868,-0.2079
65869,-0.1908
65870,-0.1736
65871,-0.1564
65872,-0.1392
65873,-0.1219
65874,-0.1045
65875,-0.0872
65876,-0.0698
65877,-0.0523
65878,-0.0349
65879,-0.0175
65880,-0.0
65881,0.0175
65882,0.0349
65883,0.0523
65884,0.0698
65885,0.0872
65886,0.1045
65887,0.1219
65888,0.1392
65889,0.1564
65890,0.1736
65891,0.1908
65892,0.2079
65893,0.225
65894,0.2419
65895,0.2588
65896,0.2756
65897,0.2924
65898,0.309
65899,0.3256
65900,0.342
65901,0.3584
65902,0.3746
65903,0.3907
65904,0.4067
65905,0.4226
65906,0.4384
65907,0.454
65908,0.4695
65909,0.4848
65910,0.5
65911,0.515
65912,0.5299
65913,0.5446
65914,0.5592
65915,0.5736
65916,0.5878
65917,0.6018
65918,0.6157
65919,0.6293
65920,0.6428
65921,0.6561
65922,0.6691
65923,0.682
65924,0.6947
65925,0.7071
65926,0.7193
65927,0.7314
65928,0.7431
65929,0.7547
65930,0.766
65931,0.7771
65932,0.788
65933,0.7986
65934,0.809
65935,0.8192
65936,0.829
65937,0.8387
65938,0.848
65939,0.8572
65940,0.866
65941,0.8746
65942,0.8829
65943,0.891
65944,0.8988
65945,0.9063
65946,0.9135
65947,0.9205
65948,0.9272
65949,0.9336
65950,0.9397
65951,0.9455
65952,0.9511
65953,0.9563
65954,0.9613
65955,0.9659
65956,0.9703
65957,0.9744
65958,0.9781
65959,0.9816
65960,0.9848
65961,0.9877
65962,0.9903
65963,0.9925
65964,0.9945
65965,0.9962
65966,0.9976
65967,0.9986
65968,0.9994
65969,0.9998
65970,1.0
65971,0.9998
65972,0.9994
65973,0.9986
65974,0.9976
65975,0.9962
65976,0.9945
65977,0.9925
65978,0.9903
65979,0.9877
65980,0.9848
65981,0.9816
65982,0.9781
65983,0.9744
65984,0.9703
65985,0.9659
65986,0.9613
65987,0.9563
65988,0.9511
65989,0.9455
65990,0.9397
65991,0.9336
65992,0.9272
65993,0.9205
65994,0.9135
65995,0.9063
65996,0.8988
65997,0.891
65998,0.8829
65999,0.8746
66000,0.866
66001,0.8572
66002,0.848
66003,0.8387
66004,0.829
66005,0.8192
66006,0.809
66007,0.7986
66008,0.788
66009,0.7771
66010,0.766
66011,0.7547
66012,0.7431
66013,0.7314
66014,0.7193
66015,0.7071
66016,0.6947
66017,0.682
66018,0.6691
66019,0.6561
66020,0.6428
66021,0.6293
66022,0.6157
66023,0.6018
66024,0.5878
66025,0.5736
66026,0.5592
66027,0.5446
66028,0.5299
66029,0.515
66030,0.5
66031,0.4848
66032,0.4695
66033,0.454
66034,0.4384
66035,0.4226
66036,0.4067
66037,0.3907
66038,0.3746
66039,0.3584
66040,0.342
66041,0.3256
66042,0.309
66043,0.2924
66044,0.2756
66045,0.2588
66046,0.2419
66047,0.225
66048,0.2079
66049,0.1908
66050,0.1736
66051,0.1564
66052,0.1392
66053,0.1219
66054,0.1045
66055,0.0872
66056,0.0698
66057,0.0523
66058,0.0349
66059,0.0175
66060,-0.0
66061,-0.0175
66062,-0.0349
66063,-0.0523
66064,-0.0698
66065,-0.0872
66066,-0.1045
66067,-0.1219
66068,-0.1392
66069,-0.1564
66070,-0.1736
66071,-0.1908
66072,-0.2079
66073,-0.225
66074,-0.2419
66075,-0.2588
66076,-0.2756
66077,-0.2924
66078,-0.309
66079,-0.3256
66080,-0.342
66081,-0.3584
66082,-0.3746
66083,-0.3907
66084,-0.4067
66085,-0.4226
66086,-0.4384
66087,-0.454
66088,-0.4695
66089,-0.4848
66090,-0.5
66091,-0.515
66092,-0.5299
66093,-0.5446
66094,-0.5592
66095,-0.5736
66096,-0.5878
66097,-0.6018
66098,-0.6157
66099,-0.6293
66100,-0.6428
66101,-0.6561
66102,-0.6691
66103,-0.682
66104,-0.6947
66105,-0.7071
66106,-0.7193
66107,-0.7314
66108,-0.7431
66109,-0.7547
66110,-0.766
66111,-0.7771
66112,-0.788
66113,-0.7986
66114,-0.809
66115,-0.8192
66116,-0.829
66117,-0.8387
66118,-0.848
66119,-0.8572
66120,-0.866
66121,-0.8746
66122,-0.8829
66123,-0.891
66124,-0.8988
66125,-0.9063
66126,-0.9135
66127,-0.9205
66128,-0.9272
66129,-0.9336
66130,-0.9397
66131,-0.9455
66132,-0.9511
66133,-0.9563
66134,-0.9613
66135,-0.9659
66136,-0.9703
66137,-0.9744
66138,-0.9781
66139,-0.9816
66140,-0.9848
66141,-0.9877
66142,-0.9903
66143,-0.9925
66144,-0.9945
66145,-0.9962
66146,-0.9976
66147,-0.9986
66148,-0.9994
66149,-0.9998
66150,-1.0
66151,-0.9998
66152,-0.9994
66153,-0.9986
66154,-0.9976
66155,-0.9962
66156,-0.9945
66157,-0.9925
66158,-0.9903
66159,-0.9877
66160,-0.9848
66161,-0.9816
66162,-0.9781
66163,-0.9744
66164,-0.9703
66165,-0.9659
66166,-0.9613
66167,-0.9563
66168,-0.9511
66169,-0.9455
66170,-0.9397
66171,-0.9336
66172,-0.9272
66173,-0.9205
66174,-0.9135
66175,-0.9063
